MatchID,InningsNo,Team,PlayerName,MatchPlayingOrder,BowlerName,OutDesc,Runs,Balls,DotBalls,Ones,Twos,Threes,Fours,Sixes,StrikeRate,WicketNo,AgainstFast,AgainstSpin
52,1,PBSK,Arshdeep Singh,10,,,0,0,0,0,0,0,0,0,-,,0,0
52,1,PBSK,Sandeep Sharma,11,,,0,0,0,0,0,0,0,0,-,,0,0
52,2,RR,Yashasvi Jaiswal,4,Arshdeep Singh,c Liam Livingstone b Arshdeep Singh,68,41,12,16,2,0,9,2,165.85,2.0,29,12
52,2,RR,Jos Buttler,1,Kagiso Rabada,c Bhanuka Rajapaksa b Kagiso Rabada,30,16,7,2,1,0,5,1,187.50,3.0,16,0
52,2,RR,Sanju Samson,3,Rishi Dhawan,c Shikhar Dhawan b Rishi Dhawan,23,12,1,7,0,0,4,0,191.67,1.0,10,2
52,2,RR,Devdutt Padikkal,2,Arshdeep Singh,c Mayank Agarwal b Arshdeep Singh,31,32,11,17,1,0,3,0,96.88,4.0,22,10
52,2,RR,Shimron Hetmyer,5,,not out,31,16,4,7,0,0,3,2,193.75,,12,4
52,2,RR,Riyan Parag,6,,not out,0,1,1,0,0,0,0,0,0.00,,1,0
52,2,RR,Ravichandran Ashwin,7,,,0,0,0,0,0,0,0,0,-,,0,0
52,2,RR,Trent Boult,8,,,0,0,0,0,0,0,0,0,-,,0,0
52,2,RR,Prasidh Krishna,9,,,0,0,0,0,0,0,0,0,-,,0,0
52,2,RR,Yuzvendra Chahal,10,,,0,0,0,0,0,0,0,0,-,,0,0
52,2,RR,Kuldeep Sen,11,,,0,0,0,0,0,0,0,0,-,,0,0
53,1,LSG,Quinton De Kock,2,Sunil Narine,c Shivam Mavi b Sunil Narine,50,29,11,6,5,0,4,3,172.41,5.0,18,11
53,1,LSG,K L Rahul,1,Tim Southee,run out (Shreyas Iyer),0,0,0,0,0,0,0,0,-,1.0,0,0
53,1,LSG,Deepak Hooda,3,Andre Russell,c Shreyas Iyer b Andre Russell,41,27,10,9,2,0,4,2,151.85,2.0,12,15
53,1,LSG,Krunal Pandya,4,Andre Russell,c Aaron Finch b Andre Russell,25,27,11,11,3,0,2,0,92.59,6.0,17,10
53,1,LSG,Ayush Badoni,6,,not out,15,18,6,9,3,0,0,0,83.33,,14,4
53,1,LSG,Marcus Stoinis,5,Shivam Mavi,c Shreyas Iyer b Shivam Mavi,28,14,4,6,0,0,1,3,200.00,3.0,12,2
53,1,LSG,Jason Holder,7,Tim Southee,c Rinku Singh b Tim Southee,13,4,1,1,0,0,0,2,325.00,4.0,4,0
53,1,LSG,Dushmantha Chameera,8,Tim Southee,run out (B Indrajith),0,1,1,0,0,0,0,0,0.00,7.0,1,0
53,1,LSG,Mohsin Khan,9,,,0,0,0,0,0,0,0,0,-,,0,0
53,1,LSG,Ravi Bishnoi,10,,,0,0,0,0,0,0,0,0,-,,0,0
53,1,LSG,Avesh Khan,11,,,0,0,0,0,0,0,0,0,-,,0,0
53,2,KKR,B Indrajith,2,Mohsin Khan,c Ayush Badoni b Mohsin Khan,0,6,6,0,0,0,0,0,0.00,9.0,6,0
53,2,KKR,Aaron Finch,1,Jason Holder,c Quinton De Kock b Jason Holder,14,14,6,4,3,0,1,0,100.00,5.0,14,0
53,2,KKR,Shreyas Iyer,3,Dushmantha Chameera,c Ayush Badoni b Dushmantha Chameera,6,9,6,2,0,0,1,0,66.67,8.0,9,0
53,2,KKR,Nitish Rana,4,Avesh Khan,b Avesh Khan,2,11,9,2,0,0,0,0,18.18,10.0,11,0
53,2,KKR,Rinku Singh,5,Ravi Bishnoi,c Krunal Pandya b Ravi Bishnoi,6,10,4,6,0,0,0,0,60.00,2.0,7,3
53,2,KKR,Andre Russell,6,Avesh Khan,c Jason Holder b Avesh Khan,45,19,9,1,1,0,3,5,236.84,6.0,15,4
53,2,KKR,Sunil Narine,7,Jason Holder,c Krunal Pandya b Jason Holder,22,12,5,2,1,0,3,1,183.33,3.0,2,10
53,2,KKR,Anukul Roy,8,Avesh Khan,c Quinton De Kock b Avesh Khan,0,2,2,0,0,0,0,0,0.00,4.0,2,0
53,2,KKR,Shivam Mavi,9,,not out,1,2,1,1,0,0,0,0,50.00,,1,1
53,2,KKR,Tim Southee,10,Jason Holder,c Avesh Khan b Jason Holder,0,1,1,0,0,0,0,0,0.00,1.0,1,0
53,2,KKR,Harshit Rana,11,Jason Holder,run out (Ayush Badoni),2,1,0,0,1,0,0,0,200.00,7.0,1,0
54,1,RCB,Virat Kohli,1,Jagadeesha Suchith,c Kane Williamson b Jagadeesha Suchith,0,1,1,0,0,0,0,0,0.00,3.0,0,1
54,1,RCB,Faf Du Plessis,2,,not out,73,50,14,23,3,0,8,2,146.00,,36,14
54,1,RCB,Rajat Patidar,3,Jagadeesha Suchith,c Rahul Tripathi b Jagadeesha Suchith,48,38,14,16,2,0,4,2,126.32,1.0,20,18
54,1,RCB,Glenn Maxwell,5,Kartik Tyagi,c Aiden Markram b Kartik Tyagi,33,24,11,7,1,0,3,2,137.50,2.0,20,3
54,1,RCB,Dinesh Karthik,7,,not out,30,8,2,0,1,0,1,4,375.00,,8,0
54,1,RCB,Mahipal Lomror,4,,,0,0,0,0,0,0,0,0,-,,0,0
54,1,RCB,Shahbaz Ahmed,6,,,0,0,0,0,0,0,0,0,-,,0,0
54,1,RCB,Wanindu Hasaranga,8,,,0,0,0,0,0,0,0,0,-,,0,0
54,1,RCB,Harshal Patel,9,,,0,0,0,0,0,0,0,0,-,,0,0
54,1,RCB,Josh Hazlewood,10,,,0,0,0,0,0,0,0,0,-,,0,0
54,1,RCB,Mohammed Siraj,11,,,0,0,0,0,0,0,0,0,-,,0,0
54,2,SRH,Abhishek Sharma,1,Glenn Maxwell,b Glenn Maxwell,0,3,3,0,0,0,0,0,0.00,10.0,0,3
54,2,SRH,Kane Williamson,2,Glenn Maxwell,run out (Shahbaz Ahmed),0,0,0,0,0,0,0,0,-,6.0,0,0
54,2,SRH,Rahul Tripathi,3,Josh Hazlewood,c Mahipal Lomror b Josh Hazlewood,58,37,8,20,1,0,6,2,156.76,2.0,18,19
54,2,SRH,Aiden Markram,4,Wanindu Hasaranga,c Virat Kohli b Wanindu Hasaranga,21,27,15,9,1,0,1,1,77.78,3.0,15,12
54,2,SRH,Nicholas Pooran,5,Wanindu Hasaranga,c Shahbaz Ahmed b Wanindu Hasaranga,19,14,6,5,0,0,2,1,135.71,5.0,8,6
54,2,SRH,Jagadeesha Suchith,8,Wanindu Hasaranga,st Dinesh Karthik b Wanindu Hasaranga,2,7,5,2,0,0,0,0,28.57,1.0,3,4
54,2,SRH,Shashank Singh,6,Wanindu Hasaranga,c Glenn Maxwell b Wanindu Hasaranga,8,9,6,2,0,0,0,1,88.89,4.0,2,7
54,2,SRH,Kartik Tyagi,10,Josh Hazlewood,c Rajat Patidar b Josh Hazlewood,0,1,1,0,0,0,0,0,0.00,7.0,1,0
54,2,SRH,Bhuvneshwar Kumar,9,Harshal Patel,c Faf Du Plessis b Harshal Patel,8,9,4,4,0,0,1,0,88.89,8.0,9,0
54,2,SRH,Umran Malik,11,Wanindu Hasaranga,lbw Wanindu Hasaranga,0,1,1,0,0,0,0,0,0.00,11.0,0,1
54,2,SRH,Fazalhaq Farooqi,7,,not out,2,8,6,2,0,0,0,0,25.00,,6,2
55,1,CSK,Ruturaj  Gaikwad,1,Anrich Nortje,c Axar Patel b Anrich Nortje,41,33,9,19,0,0,4,1,124.24,1.0,19,13
55,1,CSK,Devon Conway,2,Khaleel Ahmed,c Rishabh Pant b Khaleel Ahmed,87,49,11,25,0,0,7,5,177.55,4.0,29,20
55,1,CSK,Shivam Dube,5,Mitchell Marsh,c David Warner b Mitchell Marsh,32,19,5,8,2,0,2,2,168.42,6.0,16,3
55,1,CSK,Ambati Rayudu,4,Khaleel Ahmed,c Axar Patel b Khaleel Ahmed,5,6,4,1,0,0,1,0,83.33,2.0,6,0
55,1,CSK,MS Dhoni,6,,not out,21,8,2,1,2,0,1,2,262.50,,8,0
55,1,CSK,Moeen Ali,7,Anrich Nortje,c David Warner b Anrich Nortje,9,4,1,1,0,0,2,0,225.00,5.0,4,0
55,1,CSK,Robin Uthappa,3,Anrich Nortje,c (Sub) Kamlesh Nagarkoti b Anrich Nortje,0,1,1,0,0,0,0,0,0.00,3.0,1,0
55,1,CSK,Dwayne Bravo,8,,not out,1,1,0,1,0,0,0,0,100.00,,1,0
55,1,CSK,Mukesh Choudhary,9,,,0,0,0,0,0,0,0,0,-,,0,0
55,1,CSK,Maheesh Theekshana,10,,,0,0,0,0,0,0,0,0,-,,0,0
55,1,CSK,Simarjeet Singh,11,,,0,0,0,0,0,0,0,0,-,,0,0
55,2,DC,David Warner,2,Maheesh Theekshana,lbw Maheesh Theekshana,19,12,7,1,1,0,1,2,158.33,10.0,10,2
55,2,DC,Srikar Bharat,1,Simarjeet Singh,c Moeen Ali b Simarjeet Singh,8,5,3,0,0,0,2,0,160.00,3.0,5,0
55,2,DC,Mitchell Marsh,3,Moeen Ali,c Ruturaj  Gaikwad b Moeen Ali,25,20,10,5,1,0,3,1,125.00,1.0,18,2
55,2,DC,Rishabh Pant,4,Moeen Ali,b Moeen Ali,21,11,3,3,1,0,4,0,190.91,9.0,3,8
55,2,DC,Rovman Powell,5,Mukesh Choudhary,c MS Dhoni b Mukesh Choudhary,3,9,6,3,0,0,0,0,33.33,5.0,2,7
55,2,DC,Ripal Patel,6,Moeen Ali,c Devon Conway b Moeen Ali,6,3,2,0,0,0,0,1,200.00,6.0,0,3
55,2,DC,Axar Patel,7,Mukesh Choudhary,b Mukesh Choudhary,1,3,2,1,0,0,0,0,33.33,7.0,1,2
55,2,DC,Shardul Thakur,8,Dwayne Bravo,c MS Dhoni b Dwayne Bravo,24,19,7,8,1,0,2,1,126.32,4.0,9,10
55,2,DC,Kuldeep Yadav,9,Simarjeet Singh,c Robin Uthappa b Simarjeet Singh,5,17,12,5,0,0,0,0,29.41,2.0,6,11
55,2,DC,Anrich Nortje,11,,not out,1,6,5,1,0,0,0,0,16.67,,3,3
55,2,DC,Khaleel Ahmed,10,Dwayne Bravo,b Dwayne Bravo,0,1,1,0,0,0,0,0,0.00,11.0,1,0
56,1,KKR,Venkatesh Iyer,2,Kumar Kartikeya Singh,c Daniel Sams b Kumar Kartikeya Singh,43,24,12,3,2,0,3,4,179.17,6.0,15,9
56,1,KKR,Ajinkya Rahane,1,Kumar Kartikeya Singh,b Kumar Kartikeya Singh,25,24,8,13,0,0,3,0,104.17,11.0,14,10
56,1,KKR,Nitish Rana,5,Jasprit Bumrah,c Ishan Kishan b Jasprit Bumrah,43,26,13,5,1,0,3,4,165.38,2.0,15,11
56,1,KKR,Shreyas Iyer,3,Murugan Ashwin,c Ishan Kishan b Murugan Ashwin,6,8,5,2,0,0,1,0,75.00,1.0,5,3
56,1,KKR,Andre Russell,6,Jasprit Bumrah,c Kieron Pollard b Jasprit Bumrah,9,5,2,1,1,0,0,1,180.00,3.0,2,3
56,1,KKR,Rinku Singh,4,,not out,23,19,9,5,2,0,2,1,121.05,,16,3
56,1,KKR,Sheldon Jackson,7,Jasprit Bumrah,c Daniel Sams b Jasprit Bumrah,5,7,2,5,0,0,0,0,71.43,5.0,4,3
56,1,KKR,Pat Cummins,8,Jasprit Bumrah,c Tilak Varma b Jasprit Bumrah,0,2,2,0,0,0,0,0,0.00,8.0,2,0
56,1,KKR,Sunil Narine,9,Jasprit Bumrah,c & b Jasprit Bumrah,0,1,1,0,0,0,0,0,0.00,7.0,1,0
56,1,KKR,Tim Southee,10,Daniel Sams,c Kieron Pollard b Daniel Sams,0,4,4,0,0,0,0,0,0.00,4.0,4,0
56,1,KKR,Varun Chakaravarthy,11,,not out,0,0,0,0,0,0,0,0,-,,0,0
56,2,MI,Rohit Sharma,1,Tim Southee,c Sheldon Jackson b Tim Southee,2,6,5,0,1,0,0,0,33.33,10.0,6,0
56,2,MI,Ishan Kishan,2,Pat Cummins,c Rinku Singh b Pat Cummins,51,43,16,17,4,0,5,1,118.60,5.0,25,18
56,2,MI,Tilak Varma,3,Andre Russell,c Nitish Rana b Andre Russell,6,5,2,2,0,0,1,0,120.00,4.0,5,0
56,2,MI,Ramandeep Singh,6,Andre Russell,c Nitish Rana b Andre Russell,12,16,5,10,1,0,0,0,75.00,3.0,4,12
56,2,MI,Tim David,4,Varun Chakaravarthy,c Ajinkya Rahane b Varun Chakaravarthy,13,9,5,1,0,0,3,0,144.44,8.0,3,6
56,2,MI,Kieron Pollard,5,Andre Russell,run out (Varun Chakaravarthy),15,16,7,7,1,0,0,1,93.75,2.0,10,6
56,2,MI,Daniel Sams,7,Pat Cummins,c Sheldon Jackson b Pat Cummins,1,2,1,1,0,0,0,0,50.00,9.0,2,0
56,2,MI,Murugan Ashwin,8,Pat Cummins,c Varun Chakaravarthy b Pat Cummins,0,2,2,0,0,0,0,0,0.00,1.0,2,0
56,2,MI,Kumar Kartikeya Singh,9,Pat Cummins,run out (Ajinkya Rahane),3,5,2,3,0,0,0,0,60.00,7.0,5,0
56,2,MI,Jasprit Bumrah,10,Andre Russell,run out (Rinku Singh),0,0,0,0,0,0,0,0,-,6.0,0,0
56,2,MI,Riley Meredith,11,,not out,0,1,1,0,0,0,0,0,0.00,,1,0
57,1,GT,Wriddhiman Saha,1,Mohsin Khan,c Avesh Khan b Mohsin Khan,5,11,9,1,0,0,1,0,45.45,1.0,11,0
57,1,GT,Shubman Gill,2,,not out,63,49,9,31,2,0,7,0,128.57,,34,15
57,1,GT,Matthew Wade,3,Avesh Khan,c Quinton De Kock b Avesh Khan,10,7,3,2,0,0,2,0,142.86,3.0,7,0
57,1,GT,Hardik Pandya,4,Avesh Khan,c Quinton De Kock b Avesh Khan,11,13,4,7,2,0,0,0,84.62,2.0,8,5
57,1,GT,David Miller,5,Jason Holder,c Ayush Badoni b Jason Holder,26,24,7,14,1,0,1,1,108.33,4.0,20,4
57,1,GT,Rahul Tewatia,6,,not out,22,16,6,6,0,0,4,0,137.50,,16,0
57,1,GT,Rashid Khan,7,,,0,0,0,0,0,0,0,0,-,,0,0
57,1,GT,Alzarri Joseph,8,,,0,0,0,0,0,0,0,0,-,,0,0
57,1,GT,Sai Kishore,9,,,0,0,0,0,0,0,0,0,-,,0,0
57,1,GT,Mohammad Shami,10,,,0,0,0,0,0,0,0,0,-,,0,0
57,1,GT,Yash Dayal,11,,,0,0,0,0,0,0,0,0,-,,0,0
57,2,LSG,Quinton De Kock,2,Yash Dayal,c Sai Kishore b Yash Dayal,11,10,5,3,1,0,0,1,110.00,9.0,10,0
57,2,LSG,K L Rahul,1,Mohammad Shami,c Wriddhiman Saha b Mohammad Shami,8,16,11,4,0,0,1,0,50.00,6.0,16,0
57,2,LSG,Deepak Hooda,3,Rashid Khan,c Mohammad Shami b Rashid Khan,27,26,8,15,0,0,3,0,103.85,8.0,11,15
57,2,LSG,Karan Sharma,8,Yash Dayal,c David Miller b Yash Dayal,4,4,3,0,0,0,1,0,100.00,2.0,4,0
57,2,LSG,Krunal Pandya,4,Rashid Khan,st Wriddhiman Saha b Rashid Khan,5,5,3,1,0,0,1,0,100.00,5.0,3,2
57,2,LSG,Ayush Badoni,6,Sai Kishore,st Wriddhiman Saha b Sai Kishore,8,11,6,4,0,0,1,0,72.73,7.0,4,7
57,2,LSG,Marcus Stoinis,5,Rashid Khan,run out (David Miller),2,2,0,2,0,0,0,0,100.00,1.0,0,2
57,2,LSG,Jason Holder,7,Rashid Khan,lbw Rashid Khan,1,2,1,1,0,0,0,0,50.00,10.0,0,2
57,2,LSG,Mohsin Khan,10,Sai Kishore,c Rashid Khan b Sai Kishore,1,3,2,1,0,0,0,0,33.33,3.0,0,3
57,2,LSG,Dushmantha Chameera,9,,not out,0,0,0,0,0,0,0,0,-,,0,0
57,2,LSG,Avesh Khan,11,Rashid Khan,c Wriddhiman Saha b Rashid Khan,12,4,2,0,0,0,0,2,300.00,4.0,0,4
58,1,RR,Yashasvi Jaiswal,2,Mitchell Marsh,c Lalit Yadav b Mitchell Marsh,19,19,8,9,0,0,1,1,100.00,6.0,15,4
58,1,RR,Jos Buttler,1,Chetan Sakariya,c Shardul Thakur b Chetan Sakariya,7,11,7,3,0,0,1,0,63.64,1.0,11,0
58,1,RR,Ravichandran Ashwin,8,Mitchell Marsh,c David Warner b Mitchell Marsh,50,38,12,18,2,0,4,2,131.58,4.0,21,17
58,1,RR,Devdutt Padikkal,4,Anrich Nortje,c (Sub) Kamlesh Nagarkoti b Anrich Nortje,48,30,10,12,0,0,6,2,160.00,3.0,21,9
58,1,RR,Sanju Samson,3,Anrich Nortje,c Shardul Thakur b Anrich Nortje,6,4,1,2,0,0,1,0,150.00,2.0,4,0
58,1,RR,Riyan Parag,6,Chetan Sakariya,c Rovman Powell b Chetan Sakariya,9,5,1,3,0,0,0,1,180.00,5.0,5,0
58,1,RR,Rassie van der Dussen,5,,not out,12,10,3,4,2,0,1,0,120.00,,10,0
58,1,RR,Trent Boult,7,,not out,3,3,0,3,0,0,0,0,100.00,,3,0
58,1,RR,Kuldeep Sen,9,,,0,0,0,0,0,0,0,0,-,,0,0
58,1,RR,Prasidh Krishna,10,,,0,0,0,0,0,0,0,0,-,,0,0
58,1,RR,Yuzvendra Chahal,11,,,0,0,0,0,0,0,0,0,-,,0,0
58,2,DC,Srikar Bharat,1,Trent Boult,c Sanju Samson b Trent Boult,0,2,2,0,0,0,0,0,0.00,2.0,2,0
58,2,DC,David Warner,2,,not out,52,41,14,18,1,2,5,1,126.83,,21,20
58,2,DC,Mitchell Marsh,3,Yuzvendra Chahal,c Kuldeep Sen b Yuzvendra Chahal,89,62,24,25,1,0,5,7,143.55,1.0,38,24
58,2,DC,Rishabh Pant,4,,not out,13,4,1,1,0,0,0,2,325.00,,0,4
58,2,DC,Rovman Powell,5,,,0,0,0,0,0,0,0,0,-,,0,0
58,2,DC,Lalit Yadav,6,,,0,0,0,0,0,0,0,0,-,,0,0
58,2,DC,Axar Patel,7,,,0,0,0,0,0,0,0,0,-,,0,0
58,2,DC,Shardul Thakur,8,,,0,0,0,0,0,0,0,0,-,,0,0
58,2,DC,Kuldeep Yadav,9,,,0,0,0,0,0,0,0,0,-,,0,0
58,2,DC,Chetan Sakariya,10,,,0,0,0,0,0,0,0,0,-,,0,0
58,2,DC,Anrich Nortje,11,,,0,0,0,0,0,0,0,0,-,,0,0
59,1,CSK,Ruturaj  Gaikwad,1,Daniel Sams,c Ishan Kishan b Daniel Sams,7,6,2,3,0,0,1,0,116.67,1.0,6,0
59,1,CSK,Devon Conway,2,Daniel Sams,lbw Daniel Sams,0,1,1,0,0,0,0,0,0.00,10.0,1,0
59,1,CSK,Moeen Ali,6,Daniel Sams,c Hrithik Shokeen b Daniel Sams,0,2,2,0,0,0,0,0,0.00,6.0,2,0
59,1,CSK,Robin Uthappa,3,Jasprit Bumrah,lbw Jasprit Bumrah,1,6,5,1,0,0,0,0,16.67,8.0,6,0
59,1,CSK,Ambati Rayudu,4,Riley Meredith,c Ishan Kishan b Riley Meredith,10,14,11,0,1,0,2,0,71.43,3.0,14,0
59,1,CSK,MS Dhoni,7,,not out,36,33,21,4,2,0,4,2,109.09,,18,15
59,1,CSK,Shivam Dube,5,Riley Meredith,c Ishan Kishan b Riley Meredith,10,9,4,2,2,0,1,0,111.11,2.0,5,4
59,1,CSK,Dwayne Bravo,8,Kumar Kartikeya Singh,c Tilak Varma b Kumar Kartikeya Singh,12,15,8,6,0,0,0,1,80.00,7.0,8,7
59,1,CSK,Simarjeet Singh,10,Kumar Kartikeya Singh,lbw Kumar Kartikeya Singh,2,3,2,0,1,0,0,0,66.67,11.0,0,3
59,1,CSK,Maheesh Theekshana,9,Ramandeep Singh,c Rohit Sharma b Ramandeep Singh,0,3,3,0,0,0,0,0,0.00,5.0,2,1
59,1,CSK,Mukesh Choudhary,11,Riley Meredith,run out (Ishan Kishan),4,4,3,0,0,0,1,0,100.00,4.0,4,0
59,2,MI,Ishan Kishan,2,Mukesh Choudhary,c MS Dhoni b Mukesh Choudhary,6,5,3,0,1,0,1,0,120.00,1.0,5,0
59,2,MI,Rohit Sharma,1,Simarjeet Singh,c MS Dhoni b Simarjeet Singh,18,14,8,2,0,0,4,0,128.57,2.0,14,0
59,2,MI,Daniel Sams,7,Mukesh Choudhary,lbw Mukesh Choudhary,1,6,5,1,0,0,0,0,16.67,5.0,6,0
59,2,MI,Tilak Varma,4,,not out,34,32,13,12,3,0,4,0,106.25,,17,15
59,2,MI,Tristan Stubbs,6,Mukesh Choudhary,lbw Mukesh Choudhary,0,2,2,0,0,0,0,0,0.00,4.0,2,0
59,2,MI,Hrithik Shokeen,8,Moeen Ali,b Moeen Ali,18,23,13,6,2,0,2,0,78.26,10.0,16,7
59,2,MI,Tim David,5,,not out,16,7,1,4,0,0,0,2,228.57,,0,7
59,2,MI,Ramandeep Singh,3,,,0,0,0,0,0,0,0,0,-,,0,0
59,2,MI,Kumar Kartikeya Singh,9,,,0,0,0,0,0,0,0,0,-,,0,0
59,2,MI,Jasprit Bumrah,10,,,0,0,0,0,0,0,0,0,-,,0,0
59,2,MI,Riley Meredith,11,,,0,0,0,0,0,0,0,0,-,,0,0
60,1,PBSK,Jonny Bairstow,2,Shahbaz Ahmed,c Mohammed Siraj b Shahbaz Ahmed,66,29,11,6,1,0,4,7,227.59,7.0,15,13
60,1,PBSK,Shikhar Dhawan,1,Glenn Maxwell,b Glenn Maxwell,21,15,6,5,1,0,2,1,140.00,9.0,9,6
60,1,PBSK,Bhanuka Rajapaksa,4,Wanindu Hasaranga,c Harshal Patel b Wanindu Hasaranga,1,3,2,1,0,0,0,0,33.33,1.0,0,3
60,1,PBSK,Liam Livingstone,5,Harshal Patel,c Dinesh Karthik b Harshal Patel,70,42,10,20,3,0,5,4,166.67,3.0,17,25
60,1,PBSK,Mayank Agarwal,3,Harshal Patel,c Wanindu Hasaranga b Harshal Patel,19,16,6,7,0,0,3,0,118.75,6.0,7,9
60,1,PBSK,Jitesh Sharma,6,Wanindu Hasaranga,b Wanindu Hasaranga,9,5,2,1,0,0,2,0,180.00,8.0,4,1
60,1,PBSK,Harpreet Brar,7,Harshal Patel,c Dinesh Karthik b Harshal Patel,7,5,3,1,0,0,0,1,140.00,2.0,2,3
60,1,PBSK,Rishi Dhawan,8,Harshal Patel,c Glenn Maxwell b Harshal Patel,7,3,1,1,0,0,0,1,233.33,5.0,3,0
60,1,PBSK,Rahul Chahar,10,Harshal Patel,run out (Glenn Maxwell),2,2,0,2,0,0,0,0,100.00,4.0,2,0
60,1,PBSK,Kagiso Rabada,9,,not out,0,1,1,0,0,0,0,0,0.00,,1,0
60,1,PBSK,Arshdeep Singh,11,,,0,0,0,0,0,0,0,0,-,,0,0
60,2,RCB,Virat Kohli,2,Kagiso Rabada,c Rahul Chahar b Kagiso Rabada,20,14,7,2,2,0,2,1,142.86,6.0,7,7
60,2,RCB,Faf Du Plessis,1,Rishi Dhawan,c Jitesh Sharma b Rishi Dhawan,10,8,4,2,0,0,2,0,125.00,1.0,3,5
60,2,RCB,Rajat Patidar,3,Rahul Chahar,c Shikhar Dhawan b Rahul Chahar,26,21,10,6,2,0,1,2,123.81,3.0,12,9
60,2,RCB,Mahipal Lomror,5,Rishi Dhawan,c Shikhar Dhawan b Rishi Dhawan,6,3,2,0,0,0,0,1,200.00,2.0,3,0
60,2,RCB,Glenn Maxwell,4,Harpreet Brar,c Arshdeep Singh b Harpreet Brar,35,22,5,10,2,1,3,1,159.09,4.0,11,11
60,2,RCB,Dinesh Karthik,7,Arshdeep Singh,c Bhanuka Rajapaksa b Arshdeep Singh,11,11,3,7,0,0,1,0,100.00,7.0,7,4
60,2,RCB,Shahbaz Ahmed,6,Kagiso Rabada,c Bhanuka Rajapaksa b Kagiso Rabada,9,14,7,5,2,0,0,0,64.29,8.0,8,6
60,2,RCB,Harshal Patel,9,Kagiso Rabada,c Mayank Agarwal b Kagiso Rabada,11,7,2,3,0,0,2,0,157.14,9.0,5,2
60,2,RCB,Wanindu Hasaranga,8,Rahul Chahar,c Harpreet Brar b Rahul Chahar,1,3,2,1,0,0,0,0,33.33,5.0,1,2
60,2,RCB,Mohammed Siraj,10,,not out,9,13,8,3,1,0,1,0,69.23,,11,2
60,2,RCB,Josh Hazlewood,11,,not out,7,4,0,3,0,0,1,0,175.00,,4,0
61,1,KKR,Venkatesh Iyer,1,Marco Jansen,b Marco Jansen,7,6,2,3,0,0,1,0,116.67,10.0,6,0
61,1,KKR,Ajinkya Rahane,2,Umran Malik,c Shashank Singh b Umran Malik,28,24,12,8,1,0,0,3,116.67,3.0,19,5
61,1,KKR,Nitish Rana,3,Umran Malik,c Shashank Singh b Umran Malik,26,16,8,4,0,0,1,3,162.50,2.0,15,1
61,1,KKR,Shreyas Iyer,4,Umran Malik,c Rahul Tripathi b Umran Malik,15,9,3,2,1,1,2,0,166.67,1.0,6,3
61,1,KKR,Sam Billings,5,Bhuvneshwar Kumar,c Kane Williamson b Bhuvneshwar Kumar,34,29,11,12,2,0,3,1,117.24,4.0,23,6
61,1,KKR,Rinku Singh,6,T Natarajan,lbw T Natarajan,5,6,3,1,2,0,0,0,83.33,7.0,3,3
61,1,KKR,Andre Russell,7,,not out,49,28,9,11,1,0,3,4,175.00,,23,5
61,1,KKR,Sunil Narine,8,,not out,1,2,1,1,0,0,0,0,50.00,,1,1
61,1,KKR,Tim Southee,9,,,0,0,0,0,0,0,0,0,-,,0,0
61,1,KKR,Umesh Yadav,10,,,0,0,0,0,0,0,0,0,-,,0,0
61,1,KKR,Varun Chakaravarthy,11,,,0,0,0,0,0,0,0,0,-,,0,0
61,2,SRH,Abhishek Sharma,1,Varun Chakaravarthy,c Sam Billings b Varun Chakaravarthy,43,28,9,11,2,0,4,2,153.57,1.0,14,14
61,2,SRH,Kane Williamson,2,Andre Russell,b Andre Russell,9,17,11,5,0,0,1,0,52.94,11.0,16,1
61,2,SRH,Rahul Tripathi,3,Tim Southee,c & b Tim Southee,9,12,7,3,1,0,1,0,75.00,6.0,6,6
61,2,SRH,Aiden Markram,4,Umesh Yadav,b Umesh Yadav,32,25,9,12,1,0,0,3,128.00,9.0,9,16
61,2,SRH,Nicholas Pooran,5,Sunil Narine,c & b Sunil Narine,2,3,1,2,0,0,0,0,66.67,4.0,0,3
61,2,SRH,Washington Sundar,7,Andre Russell,c Venkatesh Iyer b Andre Russell,4,9,5,4,0,0,0,0,44.44,5.0,5,4
61,2,SRH,Shashank Singh,6,Tim Southee,c Shreyas Iyer b Tim Southee,11,12,5,5,1,0,1,0,91.67,3.0,8,4
61,2,SRH,Marco Jansen,8,Andre Russell,c Sam Billings b Andre Russell,1,2,1,1,0,0,0,0,50.00,2.0,2,0
61,2,SRH,Bhuvneshwar Kumar,9,,not out,6,7,4,2,0,0,1,0,85.71,,7,0
61,2,SRH,Umran Malik,11,,not out,3,5,3,1,1,0,0,0,60.00,,5,0
61,2,SRH,T Natarajan,10,,,0,0,0,0,0,0,0,0,-,,0,0
62,1,CSK,Ruturaj  Gaikwad,1,Rashid Khan,c Matthew Wade b Rashid Khan,53,49,16,25,3,0,4,1,108.16,4.0,29,20
62,1,CSK,Devon Conway,2,Mohammad Shami,c Wriddhiman Saha b Mohammad Shami,5,9,6,2,0,1,0,0,55.56,3.0,8,0
62,1,CSK,Moeen Ali,3,Sai Kishore,c Rashid Khan b Sai Kishore,21,17,7,7,1,0,0,2,123.53,1.0,9,8
62,1,CSK,Jagadeesan Narayan,4,,not out,39,33,9,19,1,0,3,1,118.18,,16,17
62,1,CSK,Shivam Dube,5,Alzarri Joseph,c Wriddhiman Saha b Alzarri Joseph,0,2,2,0,0,0,0,0,0.00,2.0,2,0
